Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,Abundance_Young,Abundance_Old,N_Profiles_Young,N_Profiles_Old
P27348,14-3-3 protein theta,YWHAQ,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,YWHAQ,,,Level 4: Unmatched,0,28.34193333333333,28.228983333333336,12.0,12.0
P27361,Mitogen-activated protein kinase 3,MAPK3,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MAPK3,,,Level 4: Unmatched,0,,23.03405,0.0,2.0
P27487,Dipeptidyl peptidase 4;Dipeptidyl peptidase 4 membrane form;Dipeptidyl peptidase 4 soluble form,DPP4,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DPP4,,,Level 4: Unmatched,0,27.2529,,2.0,0.0
P27487,Dipeptidyl peptidase 4;Dipeptidyl peptidase 4 membrane form;Dipeptidyl peptidase 4 soluble form,DPP4,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DPP4,,,Level 4: Unmatched,0,27.19225,,2.0,0.0
P27487,Dipeptidyl peptidase 4;Dipeptidyl peptidase 4 membrane form;Dipeptidyl peptidase 4 soluble form,DPP4,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DPP4,,,Level 4: Unmatched,0,26.90392,,5.0,0.0
P27487,Dipeptidyl peptidase 4;Dipeptidyl peptidase 4 membrane form;Dipeptidyl peptidase 4 soluble form,DPP4,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DPP4,,,Level 4: Unmatched,0,24.97195,25.59635,2.0,6.0
P27635,60S ribosomal protein L10,RPL10,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL10,,,Level 4: Unmatched,0,,23.7197,0.0,1.0
P27635,60S ribosomal protein L10,RPL10,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPL10,,,Level 4: Unmatched,0,25.39835,26.543850000000003,2.0,4.0
P27658,Collagen alpha-1(VIII) chain;Vastatin,COL8A1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL8A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,27.3094,25.831733333333332,5.0,3.0
P27658,Collagen alpha-1(VIII) chain;Vastatin,COL8A1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL8A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,28.0307,24.8493,3.0,1.0
P27658,Collagen alpha-1(VIII) chain;Vastatin,COL8A1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL8A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,27.423309090909093,25.316366666666667,11.0,6.0
P27658,Collagen alpha-1(VIII) chain;Vastatin,COL8A1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL8A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,26.851736363636363,25.95641111111111,11.0,9.0
P27694,"Replication protein A 70 kDa DNA-binding subunit;Replication protein A 70 kDa DNA-binding subunit, N-terminally processed",RPA1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RPA1,,,Level 4: Unmatched,0,,23.9918,0.0,2.0
P27695,"DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial",APEX1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,APEX1,,,Level 4: Unmatched,0,,25.8604,0.0,1.0
P27695,"DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial",APEX1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,APEX1,,,Level 4: Unmatched,0,,24.8445,0.0,1.0
P27695,"DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial",APEX1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,APEX1,,,Level 4: Unmatched,0,25.411571428571428,25.7964,7.0,10.0
P27797,Calreticulin,CALR,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CALR,,,Level 4: Unmatched,0,26.868516666666668,27.084183333333332,6.0,6.0
P27797,Calreticulin,CALR,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CALR,,,Level 4: Unmatched,0,25.490933333333334,26.373333333333335,3.0,3.0
P27797,Calreticulin,CALR,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CALR,,,Level 4: Unmatched,0,26.4858,26.348720000000004,10.0,10.0
P27797,Calreticulin,CALR,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CALR,,,Level 4: Unmatched,0,29.001208333333334,29.710541666666668,12.0,12.0
P27816,Microtubule-associated protein 4,MAP4,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MAP4,,,Level 4: Unmatched,0,25.6807,,1.0,0.0
P27816,Microtubule-associated protein 4,MAP4,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MAP4,,,Level 4: Unmatched,0,24.8755,,1.0,0.0
P27816,Microtubule-associated protein 4,MAP4,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MAP4,,,Level 4: Unmatched,0,26.3492,26.2217,1.0,5.0
P27816,Microtubule-associated protein 4,MAP4,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MAP4,,,Level 4: Unmatched,0,26.168474999999997,27.63736,4.0,5.0
P27824,Calnexin,CANX,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CANX,,,Level 4: Unmatched,0,24.5802,23.209,1.0,1.0
P27824,Calnexin,CANX,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CANX,,,Level 4: Unmatched,0,26.24705,,2.0,0.0
P27824,Calnexin,CANX,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CANX,,,Level 4: Unmatched,0,25.613116666666667,25.0399,6.0,3.0
P27824,Calnexin,CANX,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CANX,,,Level 4: Unmatched,0,26.6855,27.341250000000002,12.0,10.0
P27918,Properdin,CFP,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CFP,,,Level 4: Unmatched,0,,26.660233333333334,0.0,3.0
P27918,Properdin,CFP,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CFP,,,Level 4: Unmatched,0,,25.95515,0.0,2.0
P27918,Properdin,CFP,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CFP,,,Level 4: Unmatched,0,,26.51843333333333,0.0,6.0
P27918,Properdin,CFP,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CFP,,,Level 4: Unmatched,0,27.5915,26.06125714285714,1.0,7.0
P28062,Proteasome subunit beta type-8,PSMB8,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMB8,,,Level 4: Unmatched,0,,25.016566666666666,0.0,3.0
P28065,Proteasome subunit beta type-9,PSMB9,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMB9,,,Level 4: Unmatched,0,,23.9169,0.0,1.0
P28066,Proteasome subunit alpha type-5,PSMA5,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMA5,,,Level 4: Unmatched,0,,24.5497,0.0,1.0
P28066,Proteasome subunit alpha type-5,PSMA5,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMA5,,,Level 4: Unmatched,0,26.0122,,1.0,0.0
P28066,Proteasome subunit alpha type-5,PSMA5,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMA5,,,Level 4: Unmatched,0,26.5708,24.7542,1.0,1.0
P28066,Proteasome subunit alpha type-5,PSMA5,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMA5,,,Level 4: Unmatched,0,25.512900000000002,26.237871428571427,4.0,7.0
P28070,Proteasome subunit beta type-4,PSMB4,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMB4,,,Level 4: Unmatched,0,24.7918,25.07496666666667,1.0,3.0
P28072,Proteasome subunit beta type-6,PSMB6,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMB6,,,Level 4: Unmatched,0,25.4648,,1.0,0.0
P28072,Proteasome subunit beta type-6,PSMB6,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMB6,,,Level 4: Unmatched,0,25.097700000000003,24.388766666666665,2.0,3.0
P28074,Proteasome subunit beta type-5,PSMB5,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PSMB5,,,Level 4: Unmatched,0,26.878700000000002,25.726819999999996,5.0,5.0
P28161,Glutathione S-transferase Mu 2,GSTM2,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GSTM2,,,Level 4: Unmatched,0,24.8515,,1.0,0.0
P28161,Glutathione S-transferase Mu 2,GSTM2,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GSTM2,,,Level 4: Unmatched,0,25.7094,,1.0,0.0
P28161,Glutathione S-transferase Mu 2,GSTM2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GSTM2,,,Level 4: Unmatched,0,25.040077777777775,24.83117777777778,9.0,9.0
P28289,Tropomodulin-1,TMOD1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TMOD1,,,Level 4: Unmatched,0,25.2317,,1.0,0.0
P28289,Tropomodulin-1,TMOD1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TMOD1,,,Level 4: Unmatched,0,23.5707,,1.0,0.0
P28289,Tropomodulin-1,TMOD1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TMOD1,,,Level 4: Unmatched,0,,25.52526,0.0,5.0
P28300,Protein-lysine 6-oxidase,LOX,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LOX,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,30.09346666666666,28.156899999999997,6.0,6.0
P28300,Protein-lysine 6-oxidase,LOX,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LOX,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,29.182133333333336,26.567800000000002,3.0,3.0
P28300,Protein-lysine 6-oxidase,LOX,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LOX,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,29.89074166666667,27.028572727272728,12.0,11.0
P28300,Protein-lysine 6-oxidase,LOX,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LOX,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,30.93939166666667,29.249858333333336,12.0,12.0
P28331,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NDUFS1,,,Level 4: Unmatched,0,25.0213,,1.0,0.0
P28331,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NDUFS1,,,Level 4: Unmatched,0,,26.01824,0.0,5.0
P28482,Mitogen-activated protein kinase 1,MAPK1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MAPK1,,,Level 4: Unmatched,0,25.5391,,1.0,0.0
P28482,Mitogen-activated protein kinase 1,MAPK1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MAPK1,,,Level 4: Unmatched,0,,24.5001,0.0,1.0
P28482,Mitogen-activated protein kinase 1,MAPK1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MAPK1,,,Level 4: Unmatched,0,25.08234,25.9775,5.0,5.0
P28799,Granulins;Acrogranin;Paragranulin;Granulin-1;Granulin-2;Granulin-3;Granulin-4;Granulin-5;Granulin-6;Granulin-7,GRN,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GRN,,,Level 4: Unmatched,0,24.5287,,1.0,0.0
P28799,Granulins;Acrogranin;Paragranulin;Granulin-1;Granulin-2;Granulin-3;Granulin-4;Granulin-5;Granulin-6;Granulin-7,GRN,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GRN,,,Level 4: Unmatched,0,26.60315,26.15025,2.0,2.0
P28799,Granulins;Acrogranin;Paragranulin;Granulin-1;Granulin-2;Granulin-3;Granulin-4;Granulin-5;Granulin-6;Granulin-7,GRN,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GRN,,,Level 4: Unmatched,0,26.5896125,24.879083333333337,8.0,6.0
P28799,Granulins;Acrogranin;Paragranulin;Granulin-1;Granulin-2;Granulin-3;Granulin-4;Granulin-5;Granulin-6;Granulin-7,GRN,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GRN,,,Level 4: Unmatched,0,25.3078,25.1446,1.0,3.0
P28838,Cytosol aminopeptidase,LAP3,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAP3,,,Level 4: Unmatched,0,,27.405450000000002,0.0,2.0
P28838,Cytosol aminopeptidase,LAP3,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAP3,,,Level 4: Unmatched,0,,25.87255,0.0,2.0
P28838,Cytosol aminopeptidase,LAP3,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAP3,,,Level 4: Unmatched,0,27.4165,28.4155,3.0,2.0
P28838,Cytosol aminopeptidase,LAP3,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAP3,,,Level 4: Unmatched,0,26.58406666666667,28.108642857142858,3.0,7.0
P28906,Hematopoietic progenitor cell antigen CD34,CD34,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CD34,,,Level 4: Unmatched,0,25.9887,25.852899999999998,1.0,2.0
P29120,Neuroendocrine convertase 1,PCSK1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PCSK1,,,Level 4: Unmatched,0,24.6258,24.9913,1.0,1.0
P29120,Neuroendocrine convertase 1,PCSK1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PCSK1,,,Level 4: Unmatched,0,24.2567,,1.0,0.0
P29120,Neuroendocrine convertase 1,PCSK1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PCSK1,,,Level 4: Unmatched,0,,24.8638,0.0,1.0
P29122,Proprotein convertase subtilisin/kexin type 6,PCSK6,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PCSK6,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,,23.5705,0.0,1.0
P29144,Tripeptidyl-peptidase 2,TPP2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TPP2,,,Level 4: Unmatched,0,,23.7791,0.0,1.0
P29218,Inositol monophosphatase 1,IMPA1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IMPA1,,,Level 4: Unmatched,0,20.8157,,1.0,0.0
P29279,Connective tissue growth factor,CTGF,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CCN2,ECM Glycoproteins,Core matrisome,Level 2: UniProt ID,95,29.83235,29.21805,6.0,6.0
P29279,Connective tissue growth factor,CTGF,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CCN2,ECM Glycoproteins,Core matrisome,Level 2: UniProt ID,95,29.284533333333332,29.308566666666668,3.0,3.0
P29279,Connective tissue growth factor,CTGF,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CCN2,ECM Glycoproteins,Core matrisome,Level 2: UniProt ID,95,29.442575,29.235625,12.0,12.0
P29279,Connective tissue growth factor,CTGF,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CCN2,ECM Glycoproteins,Core matrisome,Level 2: UniProt ID,95,29.184216666666668,28.143272727272723,12.0,11.0
P29373,Cellular retinoic acid-binding protein 2,CRABP2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRABP2,,,Level 4: Unmatched,0,24.958766666666666,25.029600000000002,3.0,6.0
P29401,Transketolase,TKT,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TKT,,,Level 4: Unmatched,0,26.964100000000002,26.28936,6.0,5.0
P29401,Transketolase,TKT,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TKT,,,Level 4: Unmatched,0,25.973966666666666,24.5556,3.0,2.0
P29401,Transketolase,TKT,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TKT,,,Level 4: Unmatched,0,27.35151111111111,24.96048,9.0,10.0
P29401,Transketolase,TKT,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TKT,,,Level 4: Unmatched,0,27.835641666666664,28.088949999999997,12.0,12.0
P29508,Serpin B3,SERPINB3,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINB3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,,23.6828,0.0,1.0
P29536,Leiomodin-1,LMOD1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LMOD1,,,Level 4: Unmatched,0,25.1764,,1.0,0.0
P29590,Protein PML,PML,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PML,,,Level 4: Unmatched,0,,24.8428,0.0,1.0
P29590,Protein PML,PML,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PML,,,Level 4: Unmatched,0,,24.82875,0.0,2.0
P29622,Kallistatin,SERPINA4,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINA4,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,24.756033333333335,29.6084,3.0,6.0
P29622,Kallistatin,SERPINA4,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINA4,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,22.8172,31.355666666666668,1.0,3.0
P29622,Kallistatin,SERPINA4,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINA4,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,,30.678483333333332,0.0,12.0
P29622,Kallistatin,SERPINA4,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SERPINA4,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,25.5521125,28.103300000000004,8.0,12.0
P29692,Elongation factor 1-delta,EEF1D,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EEF1D,,,Level 4: Unmatched,0,27.7682,26.340033333333334,1.0,3.0
P29692,Elongation factor 1-delta,EEF1D,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EEF1D,,,Level 4: Unmatched,0,28.2839,,1.0,0.0
P29692,Elongation factor 1-delta,EEF1D,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EEF1D,,,Level 4: Unmatched,0,27.595199999999995,26.9407,3.0,1.0
P29692,Elongation factor 1-delta,EEF1D,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EEF1D,,,Level 4: Unmatched,0,28.331554545454548,28.3385,11.0,11.0
P29762,Cellular retinoic acid-binding protein 1,CRABP1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CRABP1,,,Level 4: Unmatched,0,,24.0772,0.0,1.0
P29966,Myristoylated alanine-rich C-kinase substrate,MARCKS,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MARCKS,,,Level 4: Unmatched,0,26.471799999999998,28.213028571428573,4.0,7.0
P29972,Aquaporin-1,AQP1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,AQP1,,,Level 4: Unmatched,0,28.7038,,1.0,0.0
P29972,Aquaporin-1,AQP1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,AQP1,,,Level 4: Unmatched,0,27.544675,26.988733333333332,4.0,6.0
P29992,Guanine nucleotide-binding protein subunit alpha-11,GNA11,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GNA11,,,Level 4: Unmatched,0,25.0042,24.514833333333332,5.0,3.0
P30038,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",ALDH4A1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ALDH4A1,,,Level 4: Unmatched,0,,25.23565,0.0,2.0
P30040,Endoplasmic reticulum resident protein 29,ERP29,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ERP29,,,Level 4: Unmatched,0,,24.1858,0.0,1.0
P30040,Endoplasmic reticulum resident protein 29,ERP29,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ERP29,,,Level 4: Unmatched,0,24.76095,25.757383333333337,2.0,6.0
P30041,Peroxiredoxin-6,PRDX6,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRDX6,,,Level 4: Unmatched,0,29.25205,28.292599999999997,6.0,6.0
P30041,Peroxiredoxin-6,PRDX6,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRDX6,,,Level 4: Unmatched,0,28.852066666666662,27.593433333333333,3.0,3.0
P30041,Peroxiredoxin-6,PRDX6,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRDX6,,,Level 4: Unmatched,0,29.12308333333333,27.724816666666666,12.0,12.0
P30041,Peroxiredoxin-6,PRDX6,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRDX6,,,Level 4: Unmatched,0,29.551725,29.805299999999992,12.0,12.0
P30043,Flavin reductase (NADPH),BLVRB,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BLVRB,,,Level 4: Unmatched,0,24.8051,26.315320000000003,3.0,5.0
P30043,Flavin reductase (NADPH),BLVRB,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BLVRB,,,Level 4: Unmatched,0,,25.3116,0.0,2.0
P30043,Flavin reductase (NADPH),BLVRB,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BLVRB,,,Level 4: Unmatched,0,,25.42752222222222,0.0,9.0
P30043,Flavin reductase (NADPH),BLVRB,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BLVRB,,,Level 4: Unmatched,0,27.352479999999996,28.428874999999994,10.0,12.0
