Protein_ID,Protein_Name,Gene_Symbol,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Dataset_Name,Organ,Compartment,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Method,Study_ID,Match_Level,Match_Confidence
O75173,A disintegrin and metalloproteinase with thrombospondin motifs 4 (ADAM-TS 4) (ADAM-TS4) (ADAMTS-4) (EC 3.4.24.82) (ADMP-1) (Aggrecanase-1),ADAMTS4,ADAMTS4,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,12.2863936182429,14.2740272702911,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P15502,Elastin (Tropoelastin),ELN,ELN,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.496761031948258,16.170274376445338,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P27658,Collagen alpha-1(VIII) chain (Endothelial collagen) [Cleaved into: Vastatin],COL8A1,COL8A1,Collagens,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.623930118121756,16.296727758238244,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
O75339,Cartilage intermediate layer protein 1 (CILP-1) (Cartilage intermediate-layer protein) [Cleaved into: Cartilage intermediate layer protein 1 C1; Cartilage intermediate layer protein 1 C2],CILP,CILP,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.31190348542596,15.984422930664438,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P02790,Hemopexin (Beta-1B-glycoprotein),HPX,HPX,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.549624354518286,16.220745633597115,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P02750,Leucine-rich alpha-2-glycoprotein (LRG),LRG1,LRG1,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.028488441165619,16.602528035438578,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P78539,Sushi repeat-containing protein SRPX,SRPX,SRPX,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.11751649653445,15.68117315897075,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P01009,Alpha-1-antitrypsin (Alpha-1 protease inhibitor) (Alpha-1-antiproteinase) (Serpin A1) [Cleaved into: Short peptide from AAT (SPAAT)],SERPINA1,SERPINA1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.26929512843079,16.77807362979701,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P04004,Vitronectin (VN) (S-protein) (Serum-spreading factor) (V75) [Cleaved into: Vitronectin V65 subunit; Vitronectin V10 subunit; Somatomedin-B],VTN,VTN,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.681761476770944,16.062205833881254,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P01042,Kininogen-1 (Alpha-2-thiol proteinase inhibitor) (Fitzgerald factor) (High molecular weight kininogen) (HMWK) (Williams-Fitzgerald-Flaujeac factor) [Cleaved into: Kininogen-1 heavy chain; T-kinin (Ile-Ser-Bradykinin); Bradykinin (Kallidin I); Lysyl-bradykinin (Kallidin II); Kininogen-1 light chain; Low molecular weight growth-promoting factor],KNG1,KNG1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.03183480382689,16.26214282540031,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q08397,Lysyl oxidase homolog 1 (EC 1.4.3.-) (Lysyl oxidase-like protein 1) (LOL),LOXL1,LOXL1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,12.946363934972116,14.143675472153884,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P05155,Plasma protease C1 inhibitor (C1 Inh) (C1Inh) (C1 esterase inhibitor) (C1-inhibiting factor) (Serpin G1),SERPING1,SERPING1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.635691174199275,15.797161914371523,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9UK55,Protein Z-dependent protease inhibitor (PZ-dependent protease inhibitor) (PZI) (Serpin A10),SERPINA10,SERPINA10,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,12.72708075243026,13.82390079336234,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P22792,Carboxypeptidase N subunit 2 (Carboxypeptidase N 83 kDa chain) (Carboxypeptidase N large subunit) (Carboxypeptidase N polypeptide 2) (Carboxypeptidase N regulatory subunit),CPN2,CPN2,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.80688382385867,14.90005682772573,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P36955,Pigment epithelium-derived factor (PEDF) (Cell proliferation-inducing gene 35 protein) (EPC-1) (Serpin F1),SERPINF1,SERPINF1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.08022622197787,16.16395670305173,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P07093,Glia-derived nexin (GDN) (Peptidase inhibitor 7) (PI-7) (Protease nexin 1) (PN-1) (Protease nexin I) (Serpin E2),SERPINE2,SERPINE2,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.644923663361604,15.722963263718595,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P01008,Antithrombin-III (ATIII) (Serpin C1),SERPINC1,SERPINC1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.393209127013264,15.470477021551936,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P21810,Biglycan (Bone/cartilage proteoglycan I) (PG-S1),BGN,BGN,Proteoglycans,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.7339484261041,15.790555719195499,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q7Z7G0,Target of Nesh-SH3 (Tarsh) (ABI gene family member 3-binding protein) (Nesh-binding protein) (NeshBP),ABI3BP,ABI3BP,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.72179897039254,15.75448477437226,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P60903,Protein S100-A10 (Calpactin I light chain) (Calpactin-1 light chain) (Cellular ligand of annexin II) (S100 calcium-binding protein A10) (p10 protein) (p11),S100A10,S100A10,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,16.00831670544675,17.005563757871453,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P02675,Fibrinogen beta chain [Cleaved into: Fibrinopeptide B; Fibrinogen beta chain],FGB,FGB,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.722331538868012,15.717171456021788,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P06702,Protein S100-A9 (Calgranulin-B) (Calprotectin L1H subunit) (Leukocyte L1 complex heavy chain) (Migration inhibitory factor-related protein 14) (MRP-14) (p14) (S100 calcium-binding protein A9),S100A9,S100A9,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.463605318749662,16.457465723510737,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P01023,Alpha-2-macroglobulin (Alpha-2-M) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 5),A2M,A2M,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.206098510298675,15.193885434542524,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P05543,Thyroxine-binding globulin (Serpin A7) (T4-binding globulin),SERPINA7,SERPINA7,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.788351610949931,14.71745759052147,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P01011,Alpha-1-antichymotrypsin (ACT) (Cell growth-inhibiting gene 24/25 protein) (Serpin A3) [Cleaved into: Alpha-1-antichymotrypsin His-Pro-less],SERPINA3,SERPINA3,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.915707696723226,15.804889030700773,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q15848,"Adiponectin (30 kDa adipocyte complement-related protein) (Adipocyte complement-related 30 kDa protein) (ACRP30) (Adipocyte, C1q and collagen domain-containing protein) (Adipose most abundant gene transcript 1 protein) (apM-1) (Gelatin-binding protein)",ADIPOQ,ADIPOQ,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.783991393884994,15.662794632402607,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P02679,Fibrinogen gamma chain,FGG,FGG,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.726834361490958,16.58153174493244,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P05546,Heparin cofactor 2 (Heparin cofactor II) (HC-II) (Protease inhibitor leuserpin-2) (HLS2) (Serpin D1),SERPIND1,SERPIND1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.230382352984636,15.078433692193963,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q14624,Inter-alpha-trypsin inhibitor heavy chain H4 (ITI heavy chain H4) (ITI-HC4) (Inter-alpha-inhibitor heavy chain 4) (Inter-alpha-trypsin inhibitor family heavy chain-related protein) (IHRP) (Plasma kallikrein sensitive glycoprotein 120) (Gp120) (PK-120) [Cleaved into: 70 kDa inter-alpha-trypsin inhibitor heavy chain H4; 35 kDa inter-alpha-trypsin inhibitor heavy chain H4],ITIH4,ITIH4,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.00777229084918,15.847823480048218,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P05109,Protein S100-A8 (Calgranulin-A) (Calprotectin L1L subunit) (Cystic fibrosis antigen) (CFAG) (Leukocyte L1 complex light chain) (Migration inhibitory factor-related protein 8) (MRP-8) (p8) (S100 calcium-binding protein A8) (Urinary stone protein band A),S100A8,S100A8,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.393355852057322,16.231189467522277,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9UKU9,Angiopoietin-related protein 2 (Angiopoietin-like protein 2),ANGPTL2,ANGPTL2,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.441670820552803,14.265637122440799,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P00742,Coagulation factor X (EC 3.4.21.6) (Stuart factor) (Stuart-Prower factor) [Cleaved into: Factor X light chain; Factor X heavy chain; Activated factor Xa heavy chain],F10,F10,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.035196316633508,14.85067662887989,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q15063,Periostin (PN) (Osteoblast-specific factor 2) (OSF-2),POSTN,POSTN,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.571891406545095,15.378602785401704,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P07339,Cathepsin D (EC 3.4.23.5) [Cleaved into: Cathepsin D light chain; Cathepsin D heavy chain],CTSD,CTSD,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.018108420280345,15.822810857535256,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q9UBR2,Cathepsin Z (EC 3.4.18.1) (Cathepsin P) (Cathepsin X),CTSZ,CTSZ,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.74510056437189,15.549468568580709,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P02760,Protein AMBP [Cleaved into: Alpha-1-microglobulin (Protein HC) (Alpha-1 microglycoprotein) (Complex-forming glycoprotein heterogeneous in charge); Inter-alpha-trypsin inhibitor light chain (ITI-LC) (Bikunin) (EDC1) (HI-30) (Uronic-acid-rich protein); Trypstatin],AMBP,AMBP,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.985159001215093,14.779512781837708,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P09382,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),LGALS1,LGALS1,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.446656434823094,16.235652569794105,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P00734,Prothrombin (EC 3.4.21.5) (Coagulation factor II) [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain],F2,F2,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.536723067353563,15.323463359509038,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P10643,Complement component C7,C7,CXCL10,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,12.947189567300043,13.730444276922558,TMT-10plex LC-MS/MS,Santinha_2024_Human,3.0,80.0
P05452,Tetranectin (TN) (C-type lectin domain family 3 member B) (Plasminogen kringle 4-binding protein),CLEC3B,CLEC3B,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.212079706150462,13.970724518597539,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P07858,Cathepsin B (EC 3.4.22.1) (APP secretase) (APPS) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain],CTSB,CTSB,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.861871614158552,16.618606068025848,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P02671,Fibrinogen alpha chain [Cleaved into: Fibrinopeptide A; Fibrinogen alpha chain],FGA,FGA,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.563215048446349,15.314415592226851,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P25815,Protein S100-P (Migration-inducing gene 9 protein) (MIG9) (Protein S100-E) (S100 calcium-binding protein P),S100P,S100P,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.404843866781793,16.102632038641207,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P08519,Apolipoprotein(a) (Apo(a)) (Lp(a)) (EC 3.4.21.-),LPA,LPA,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,12.465257860290157,13.159003038114642,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q06033,Inter-alpha-trypsin inhibitor heavy chain H3 (ITI heavy chain H3) (ITI-HC3) (Inter-alpha-inhibitor heavy chain 3) (Serum-derived hyaluronan-associated protein) (SHAP),ITIH3,ITIH3,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.265617554181853,14.937913822512948,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P01019,Angiotensinogen (Serpin A8) [Cleaved into: Angiotensin-1 (Angiotensin 1-10) (Angiotensin I) (Ang I); Angiotensin-2 (Angiotensin 1-8) (Angiotensin II) (Ang II); Angiotensin-3 (Angiotensin 2-8) (Angiotensin III) (Ang III) (Des-Asp[1]-angiotensin II); Angiotensin-4 (Angiotensin 3-8) (Angiotensin IV) (Ang IV); Angiotensin 1-9; Angiotensin 1-7; Angiotensin 1-5; Angiotensin 1-4],AGT,AGT,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.367752728089238,16.027414409124763,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P29622,Kallistatin (Kallikrein inhibitor) (Peptidase inhibitor 4) (PI-4) (Serpin A4),SERPINA4,SERPINA4,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.394350271090085,15.044353094376715,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
A6NMZ7,Collagen alpha-6(VI) chain,COL6A6,COL6A6,Collagens,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.631613281433996,15.276210068171203,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P35443,Thrombospondin-4,THBS4,THBS4,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.111377125843159,14.74753333298024,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P08758,Annexin A5 (Anchorin CII) (Annexin V) (Annexin-5) (Calphobindin I) (CBP-I) (Endonexin II) (Lipocortin V) (Placental anticoagulant protein 4) (PP4) (Placental anticoagulant protein I) (PAP-I) (Thromboplastin inhibitor) (Vascular anticoagulant-alpha) (VAC-alpha),ANXA5,ANXA5,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.017998453294608,15.599032380987394,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P30740,Leukocyte elastase inhibitor (LEI) (Monocyte/neutrophil elastase inhibitor) (EI) (M/NEI) (Peptidase inhibitor 2) (PI-2) (Serpin B1),SERPINB1,SERPINB1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.260516268242705,15.832015657173296,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P26447,Protein S100-A4 (Calvasculin) (Metastasin) (Placental calcium-binding protein) (Protein Mts1) (S100 calcium-binding protein A4),S100A4,S100A4,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,16.261240832392765,16.826909428265836,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P02751,Fibronectin (FN) (Cold-insoluble globulin) (CIG) [Cleaved into: Anastellin; Ugl-Y1; Ugl-Y2; Ugl-Y3],FN1,FN1,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.111798486620229,14.67740563859377,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P51884,Lumican (Keratan sulfate proteoglycan lumican) (KSPG lumican),LUM,LUM,Proteoglycans,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,16.2194050807718,16.7496919969264,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P19827,Inter-alpha-trypsin inhibitor heavy chain H1 (ITI heavy chain H1) (ITI-HC1) (Inter-alpha-inhibitor heavy chain 1) (Inter-alpha-trypsin inhibitor complex component III) (Serum-derived hyaluronan-associated protein) (SHAP),ITIH1,ITIH1,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.84605993768684,15.375047503074159,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P02747,Complement C1q subcomponent subunit C,C1QC,C1QC,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,13.76682065675556,14.293959205367642,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
Q08431,Lactadherin (Breast epithelial antigen BA46) (HMFG) (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1) [Cleaved into: Lactadherin short form; Medin],MFGE8,MFGE8,ECM Glycoproteins,Core matrisome,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,15.162917791057438,15.687085240046763,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P19823,Inter-alpha-trypsin inhibitor heavy chain H2 (ITI heavy chain H2) (ITI-HC2) (Inter-alpha-inhibitor heavy chain 2) (Inter-alpha-trypsin inhibitor complex component II) (Serum-derived hyaluronan-associated protein) (SHAP),ITIH2,ITIH2,ECM Regulators,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.001409300301528,14.51301814615747,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P04083,Annexin A1 (Annexin I) (Annexin-1) (Calpactin II) (Calpactin-2) (Chromobindin-9) (Lipocortin I) (Phospholipase A2 inhibitory protein) (p35),ANXA1,ANXA1,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.860976064814492,15.351744458693707,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
P80511,Protein S100-A12 (CGRP) (Calcium-binding protein in amniotic fluid 1) (CAAF1) (Calgranulin-C) (CAGC) (Extracellular newly identified RAGE-binding protein) (EN-RAGE) (Migration inhibitory factor-related protein 6) (MRP-6) (p6) (Neutrophil S100 protein) (S100 calcium-binding protein A12) [Cleaved into: Calcitermin],S100A12,S100A12,Secreted Factors,Matrisome-associated,Santinha_2024_Human,Heart,Native_Tissue,Heart_Native_Tissue,Native_Tissue,Homo sapiens,14.94631247912829,15.43027296026091,TMT-10plex LC-MS/MS,Santinha_2024_Human,1.0,100.0
